date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:51:18	254/254	U-----	200	untouched ('OK')	text/css	etag:%2268cc7598-fe%22	/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/css/widget-image.min20c8.css	(from /)
07:51:18	4298/4298	U-----	200	untouched ('OK')	text/css	etag:W/%2268cc7598-10ca%22	/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/css/widget-divider.min20c8.css	(from /)
07:51:19	15073/15073	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-3ae1%22	/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min20c8.js	(from /)
07:51:19	87553/87553	U-----	200	untouched ('OK')	application/x-javascript	etag:%2264ecd5ef-15601%22	/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-includes/js/jquery/jquery.minf43b.js	(from /)
07:51:19	13577/13577	U-----	200	untouched ('OK')	application/x-javascript	etag:%226482bd64-3509%22	/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-includes/js/jquery/jquery-migrate.min5589.js	(from /)
07:51:19	2190/2190	U-----	200	untouched ('')	image/webp	etag:%2268d077be-88e%22	/wp-content/uploads/2025/09/cropped-novimetrix_bird_logo-60x60.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/cropped-novimetrix_bird_logo-60x60.webp	(from /)
07:51:20	60038/60038	U-----	200	untouched ('')	image/webp	etag:%2268cc1f7c-ea86%22	/wp-content/uploads/elementor/thumbs/analyses-scaled-rbxytplsay9lqth3dkou6jkvji0hyhkxkifrirzqco.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/elementor/thumbs/analyses-scaled-rbxytplsay9lqth3dkou6jkvji0hyhkxkifrirzqco.webp	(from /)
07:51:21	55690/55690	U-----	200	untouched ('')	image/webp	etag:%2268d1c70e-d98a%22	/wp-content/uploads/elementor/thumbs/annotation_visual-rc5fmbpzlqtlqnnhquehl6metd7ojy2ibb12w6doh4.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/elementor/thumbs/annotation_visual-rc5fmbpzlqtlqnnhquehl6metd7ojy2ibb12w6doh4.webp	(from /)
07:51:21	154551/154551	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2024%20Sep%202025%2003:51:20%20GMT	/services/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/services/index.html	(from /)
07:51:21	23794/23794	U-----	200	untouched ('')	image/webp	etag:%2268caf4cc-5cf2%22	/wp-content/uploads/2025/09/iphone.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/iphone.webp	(from /)
07:51:21	34990/34990	U-----	200	untouched ('')	image/webp	etag:%2268d1c26e-88ae%22	/wp-content/uploads/elementor/thumbs/panel_transcription-rc5eq6mnwotmqoc8fg8qtslzk1mucjgxk7yd4k1b8o.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/elementor/thumbs/panel_transcription-rc5eq6mnwotmqoc8fg8qtslzk1mucjgxk7yd4k1b8o.webp	(from /)
07:51:22	25979/25979	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268c95997-657b%22	/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.11.12	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/themes/astra/assets/js/minified/frontend.min1415.js	(from /)
07:51:22	457/457	U-----	200	untouched ('OK')	application/x-javascript	etag:%2265ba444c-1c9%22	/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-includes/js/dist/dom-ready.min5346.js	(from /)
07:51:22	6581/6581	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268c95a1c-19b5%22	/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?ver=06758d4d807d9d22c6ea	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/maina11c.js	(from /)
07:51:22	149376/149376	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2024%20Sep%202025%2003:51:21%20GMT	/contact/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/contact/index.html	(from /)
07:51:23	59579/59579	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-e8bb%22	/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/js/frontend-modules.min20c8.js	(from /)
07:51:23	5707/5707	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-164b%22	/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/js/webpack.runtime.min20c8.js	(from /)
07:51:23	21464/21464	U-----	200	untouched ('OK')	application/x-javascript	etag:%2267a4f0fe-53d8%22	/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-includes/js/jquery/ui/core.minb37e.js	(from /)
07:51:23	32362/32362	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-7e6a%22	/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/js/frontend.min20c8.js	(from /)
07:51:23	151556/151556	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-25004%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:23	151556/151556	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-25004%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:23	81612/81612	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-13ecc%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:23	97804/97804	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-17e0c%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	749223/749223	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-b6ea7%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	34034/34034	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-84f2%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	34034/34034	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-84f2%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	151368/151368	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-24f48%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	13276/13276	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-33dc%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	16276/16276	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-3f94%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	33736/33736	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-83c8%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	144714/144714	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-2354a%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:24	203030/203030	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-31916%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:25	203030/203030	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-31916%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:25	78196/78196	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-13174%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:25	202744/202744	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-317f8%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:25	101652/101652	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-18d14%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:25	918991/918991	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-e05cf%22	/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
07:51:26	22974/22974	U-----	200	untouched ('')	image/webp	etag:%2268d077be-59be%22	/wp-content/uploads/2025/09/cropped-novimetrix_bird_logo-300x300.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/cropped-novimetrix_bird_logo-300x300.webp	(from /)
07:51:26	102064/102064	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Sep%202025%2003:51:26%20GMT	/Trident/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/Trident/index.html	(from /wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.32.2)
07:51:26	109/109	U-----	200	untouched ('OK')	text/css	etag:%2268cc7598-6d%22	/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min20c8.css	(from /services/)
07:51:27	59418/59418	U-----	200	untouched ('')	image/webp	etag:%2268cc2116-e81a%22	/wp-content/uploads/elementor/thumbs/analyses2-rbxz53fbyg7idrjqh5sxdww2y4fj2025ob7lioahog.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/elementor/thumbs/analyses2-rbxz53fbyg7idrjqh5sxdww2y4fj2025ob7lioahog.webp	(from /services/)
07:51:27	37136/37136	U-----	200	untouched ('')	image/webp	etag:%2268d1c761-9110%22	/wp-content/uploads/2025/09/transcription_3-1.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/transcription_3-1.webp	(from /services/)
07:51:27	99972/99972	U-----	200	untouched ('')	image/webp	etag:%2268cae508-18684%22	/wp-content/uploads/elementor/thumbs/gpt-rbwc1q766203x3o1t3f1o8wmmvyd35k46tj70sk64g.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/elementor/thumbs/gpt-rbwc1q766203x3o1t3f1o8wmmvyd35k46tj70sk64g.webp	(from /services/)
07:51:27	141536/141536	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2024%20Sep%202025%2003:51:26%20GMT	/about/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/about/index.html	(from /)
07:51:27	5846/5846	U-----	200	untouched ('OK')	text/css	etag:W/%2268cc7598-16d6%22	/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/plugins/elementor/assets/css/widget-icon-box.min20c8.css	(from /contact/)
07:51:27	62304/62304	U-----	200	untouched ('')	image/webp	etag:%2268cad8a8-f360%22	/wp-content/uploads/2025/09/f11-1024x571.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/f11-1024x571.webp	(from /about/)
07:51:28	39402/39402	U-----	200	untouched ('')	image/webp	etag:%2268caeac3-99ea%22	/wp-content/uploads/2025/09/contact1.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/wp-content/uploads/2025/09/contact1.webp	(from /contact/)
07:51:28	102064/102064	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Sep%202025%2003:51:28%20GMT	/OPR/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/OPR/index.html	(from /wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.2)
